,model_20
0,0.6253523826599121
1,0.008202075958251953
2,0.008079051971435547
3,0.007533073425292969
4,0.007654905319213867
5,0.00722193717956543
6,0.0048999786376953125
7,0.005342960357666016
8,0.0047528743743896484
9,0.005563974380493164
10,0.005079984664916992
11,0.005257844924926758
12,0.005232095718383789
13,0.005251169204711914
14,0.0056438446044921875
15,0.005318164825439453
16,0.005319118499755859
17,0.005348920822143555
18,0.005316019058227539
19,0.005048990249633789
20,0.005212068557739258
21,0.005258083343505859
22,0.005388975143432617
23,0.005404949188232422
24,0.005057096481323242
25,0.005407094955444336
26,0.005491971969604492
27,0.005194902420043945
28,0.005158901214599609
29,0.004829883575439453
30,0.005388021469116211
31,0.005071163177490234
32,0.005002021789550781
33,0.0051267147064208984
34,0.004812002182006836
35,0.005297183990478516
36,0.0045969486236572266
37,0.005149126052856445
38,0.005034208297729492
39,0.005105018615722656
40,0.005246877670288086
41,0.00499725341796875
42,0.005113840103149414
43,0.004931211471557617
44,0.004843950271606445
45,0.0051860809326171875
46,0.005156993865966797
47,0.0047376155853271484
48,0.00526881217956543
49,0.004907846450805664
50,0.005010843276977539
51,0.0049839019775390625
52,0.004917144775390625
53,0.004683971405029297
54,0.005222320556640625
55,0.005088090896606445
56,0.004870891571044922
57,0.0049669742584228516
58,0.0048770904541015625
59,0.005018949508666992
60,0.004917144775390625
61,0.005213022232055664
62,0.00525212287902832
63,0.005445003509521484
64,0.005147218704223633
65,0.005136966705322266
66,0.005032062530517578
67,0.004910945892333984
68,0.005154132843017578
69,0.004827976226806641
70,0.004969358444213867
71,0.005166769027709961
72,0.0048940181732177734
73,0.004783153533935547
74,0.005235910415649414
75,0.004605770111083984
76,0.0051038265228271484
77,0.005209684371948242
78,0.005574226379394531
79,0.0049228668212890625
80,0.005164146423339844
81,0.0048999786376953125
82,0.004961729049682617
83,0.005388021469116211
84,0.005355119705200195
85,0.00513911247253418
86,0.005137920379638672
87,0.005458831787109375
88,0.005757808685302734
89,0.005268096923828125
90,0.0051059722900390625
91,0.004906177520751953
92,0.00529789924621582
93,0.005193948745727539
94,0.006060600280761719
95,0.005920886993408203
96,0.005553722381591797
97,0.0062677860260009766
98,0.005280971527099609
99,0.005732059478759766
100,0.00580596923828125
101,0.00580596923828125
102,0.005689859390258789
103,0.0051119327545166016
104,0.005825042724609375
105,0.006002902984619141
106,0.005521059036254883
107,0.005584239959716797
108,0.005617856979370117
109,0.005337953567504883
110,0.005208015441894531
111,0.005242109298706055
112,0.005114078521728516
113,0.005305767059326172
114,0.005032062530517578
115,0.005090236663818359
116,0.0049588680267333984
117,0.004973173141479492
118,0.00586700439453125
119,0.0050008296966552734
120,0.005227804183959961
121,0.005414247512817383
122,0.0051081180572509766
123,0.005110025405883789
124,0.00541996955871582
125,0.0054779052734375
126,0.0053730010986328125
127,0.005129098892211914
128,0.0053861141204833984
129,0.0056231021881103516
130,0.005116939544677734
131,0.0052471160888671875
132,0.0055389404296875
133,0.0053708553314208984
134,0.005255937576293945
135,0.004950046539306641
136,0.005209922790527344
137,0.005239009857177734
138,0.005048990249633789
139,0.005170106887817383
140,0.005370140075683594
141,0.005051136016845703
142,0.0051538944244384766
143,0.0056951045989990234
144,0.005697011947631836
145,0.005296945571899414
146,0.005329132080078125
147,0.00526118278503418
148,0.00525212287902832
149,0.0052738189697265625
150,0.005422115325927734
151,0.0053560733795166016
152,0.005885124206542969
153,0.005774736404418945
154,0.005797863006591797
155,0.005860090255737305
156,0.005794048309326172
157,0.005877971649169922
158,0.005970001220703125
159,0.005289793014526367
160,0.005410909652709961
161,0.005918025970458984
162,0.005983114242553711
163,0.006436824798583984
164,0.00636601448059082
165,0.005876064300537109
166,0.005546092987060547
167,0.005692243576049805
168,0.005249977111816406
169,0.00551605224609375
170,0.005876064300537109
171,0.005558013916015625
172,0.005485057830810547
173,0.005970954895019531
174,0.0056667327880859375
175,0.005192995071411133
176,0.0057451725006103516
177,0.00592803955078125
178,0.0054531097412109375
179,0.0054509639739990234
180,0.005465030670166016
181,0.005472898483276367
182,0.005136966705322266
183,0.005033254623413086
184,0.005320072174072266
185,0.005639791488647461
186,0.005703926086425781
187,0.005287885665893555
188,0.0052013397216796875
189,0.0051059722900390625
190,0.005028247833251953
191,0.00510716438293457
192,0.005621194839477539
193,0.0056362152099609375
194,0.005395174026489258
195,0.0056819915771484375
196,0.00529789924621582
197,0.005098104476928711
198,0.005650997161865234
199,0.0055539608001708984
200,0.005316734313964844
201,0.005425214767456055
202,0.005445003509521484
203,0.006095170974731445
204,0.005463123321533203
205,0.0052149295806884766
206,0.005446195602416992
207,0.0056040287017822266
208,0.005651950836181641
209,0.006020069122314453
210,0.005515098571777344
211,0.005677700042724609
212,0.0052678585052490234
213,0.005674123764038086
214,0.005806684494018555
215,0.006060123443603516
216,0.00568079948425293
217,0.005499124526977539
218,0.005545854568481445
219,0.0058231353759765625
220,0.005803823471069336
221,0.005465984344482422
222,0.005991935729980469
223,0.005838871002197266
224,0.005554914474487305
225,0.005551815032958984
226,0.0056171417236328125
227,0.00561213493347168
228,0.0053980350494384766
229,0.005769014358520508
230,0.005572080612182617
231,0.00598907470703125
232,0.005610942840576172
233,0.005761861801147461
234,0.005354881286621094
235,0.005208015441894531
236,0.0052759647369384766
237,0.005237102508544922
238,0.0050830841064453125
239,0.00516200065612793
240,0.00523686408996582
241,0.005421638488769531
242,0.005254983901977539
243,0.0054950714111328125
244,0.0051708221435546875
245,0.0060269832611083984
246,0.0056459903717041016
247,0.005426168441772461
248,0.005201816558837891
249,0.005342960357666016
250,0.005651950836181641
251,0.005427837371826172
252,0.00531005859375
253,0.005346059799194336
254,0.0052449703216552734
255,0.005473136901855469
256,0.00533294677734375
257,0.0053098201751708984
258,0.005925893783569336
259,0.005628108978271484
260,0.005534172058105469
261,0.005393028259277344
262,0.005293846130371094
263,0.005441904067993164
264,0.005321979522705078
265,0.0051288604736328125
266,0.005219221115112305
267,0.005272865295410156
268,0.005535125732421875
269,0.005167961120605469
270,0.0053980350494384766
271,0.005486249923706055
272,0.005290031433105469
273,0.005159854888916016
274,0.005361795425415039
275,0.005095005035400391
276,0.00514984130859375
277,0.005034923553466797
278,0.00508880615234375
279,0.005584716796875
280,0.005701780319213867
281,0.005549192428588867
282,0.005796909332275391
283,0.005294084548950195
284,0.005034923553466797
285,0.00577092170715332
286,0.00545501708984375
287,0.005433082580566406
288,0.005482912063598633
289,0.005488872528076172
290,0.00511622428894043
291,0.005098104476928711
292,0.005666971206665039
293,0.005589008331298828
294,0.005650997161865234
295,0.005950927734375
296,0.0052242279052734375
297,0.005242109298706055
298,0.005553007125854492
299,0.005107879638671875
300,0.0055806636810302734
301,0.005825042724609375
302,0.005601167678833008
303,0.005447864532470703
304,0.0055141448974609375
305,0.005652189254760742
306,0.005608797073364258
307,0.006083965301513672
308,0.006056070327758789
309,0.0057828426361083984
310,0.006206035614013672
