,model_3
0,0.13333334028720856
1,0.18333333730697632
2,0.2222222238779068
3,0.22499999403953552
4,0.273333340883255
5,0.3166666626930237
6,0.3380952477455139
7,0.3583333194255829
8,0.3777777850627899
9,0.4033333361148834
10,0.4151515066623688
11,0.4305555522441864
12,0.44102564454078674
13,0.45476189255714417
14,0.4511111080646515
15,0.45625001192092896
16,0.4627451002597809
17,0.4722222089767456
18,0.4684210419654846
19,0.4749999940395355
20,0.47777777910232544
21,0.4833333194255829
22,0.48115941882133484
23,0.48472222685813904
24,0.47999998927116394
25,0.482051283121109
26,0.48148149251937866
27,0.49047619104385376
28,0.49770113825798035
29,0.503333330154419
30,0.5096774101257324
31,0.5135416388511658
32,0.5181818008422852
33,0.5284313559532166
34,0.5333333611488342
35,0.5416666865348816
36,0.5423423647880554
37,0.5464912056922913
38,0.5504273772239685
39,0.5558333396911621
40,0.5601626038551331
41,0.5658730268478394
42,0.5720930099487305
43,0.5734848380088806
44,0.5785185098648071
45,0.584782600402832
46,0.588652491569519
47,0.5944444537162781
48,0.597278892993927
49,0.6026666760444641
50,0.6065359711647034
51,0.6070512533187866
52,0.6094339489936829
53,0.614814817905426
54,0.6187878847122192
55,0.6220238208770752
56,0.6263157725334167
57,0.6293103694915771
58,0.6344632506370544
59,0.6372222304344177
60,0.6393442749977112
61,0.6424731016159058
62,0.644444465637207
63,0.6494791507720947
64,0.6507692337036133
65,0.6545454263687134
66,0.6562188863754272
67,0.6602941155433655
68,0.6632850170135498
69,0.666190505027771
70,0.6680751442909241
71,0.6689814925193787
72,0.6703196167945862
73,0.6716216206550598
74,0.6733333468437195
75,0.6767544150352478
76,0.6783549785614014
77,0.6807692050933838
78,0.6801687479019165
79,0.684166669845581
80,0.6868312954902649
81,0.6886178851127625
82,0.6915662884712219
83,0.6928571462631226
84,0.6945098042488098
85,0.6968992352485657
86,0.69808429479599
87,0.7007575631141663
88,0.7018726468086243
89,0.7037037014961243
90,0.7062271237373352
91,0.7083333134651184
92,0.7096773982048035
93,0.7117021083831787
94,0.7129824757575989
95,0.715624988079071
96,0.7171821594238281
97,0.7190476059913635
98,0.7198653221130371
99,0.721666693687439
100,0.722112238407135
101,0.7232025861740112
102,0.724271833896637
103,0.7262820601463318
104,0.7276190519332886
105,0.7298741936683655
106,0.73177570104599
107,0.7327160239219666
108,0.7342507839202881
109,0.736060619354248
110,0.7366366386413574
111,0.7377976179122925
112,0.7380530834197998
113,0.738596498966217
114,0.7405797243118286
115,0.7410919666290283
116,0.7427350282669067
