,model_19
0,0.1666666716337204
1,0.20000000298023224
2,0.21111111342906952
3,0.22499999403953552
4,0.2666666805744171
5,0.2888889014720917
6,0.3142857253551483
7,0.34166666865348816
8,0.3481481373310089
9,0.3766666650772095
10,0.3909091055393219
11,0.4000000059604645
12,0.4153846204280853
13,0.4238095283508301
14,0.4333333373069763
15,0.4312500059604645
16,0.43529412150382996
17,0.442592591047287
18,0.4456140398979187
19,0.4466666579246521
20,0.4492063522338867
21,0.46515151858329773
22,0.4753623306751251
23,0.4819444417953491
24,0.4959999918937683
25,0.5051282048225403
26,0.519753098487854
27,0.5321428775787354
28,0.5390804409980774
29,0.54666668176651
30,0.5548387169837952
31,0.5645833611488342
32,0.5747475028038025
33,0.5813725590705872
34,0.5885714292526245
35,0.595370352268219
36,0.6018018126487732
37,0.6087719202041626
38,0.6162393093109131
39,0.621666669845581
40,0.6268292665481567
41,0.632539689540863
42,0.6364341378211975
43,0.6416666507720947
44,0.6481481194496155
45,0.6528985500335693
46,0.6588652729988098
47,0.6604166626930237
48,0.6619047522544861
49,0.6673333048820496
50,0.6705882549285889
51,0.6756410002708435
52,0.6786163449287415
53,0.6827160716056824
54,0.6854545474052429
55,0.688095211982727
56,0.6912280917167664
57,0.6942528486251831
58,0.698305070400238
59,0.6994444727897644
60,0.703278660774231
61,0.7075268626213074
62,0.7095237970352173
63,0.7130208611488342
64,0.7153846025466919
65,0.7171717286109924
66,0.7179104685783386
67,0.7191176414489746
68,0.720772922039032
69,0.7223809361457825
70,0.7239436507225037
71,0.7259259223937988
72,0.7296803593635559
73,0.7319819927215576
74,0.7351111173629761
75,0.7381578683853149
76,0.7406926155090332
77,0.7435897588729858
78,0.745147705078125
79,0.746666669845581
80,0.7481481432914734
81,0.7487804889678955
82,0.7493975758552551
83,0.7511904835700989
84,0.7521568536758423
85,0.7546511888504028
86,0.755938708782196
87,0.7579545378684998
88,0.7606741786003113
89,0.762592613697052
90,0.7633699774742126
91,0.7641304135322571
92,0.7663082480430603
93,0.7680851221084595
94,0.769473671913147
95,0.7708333134651184
96,0.7721649408340454
97,0.7734693884849548
98,0.7750841975212097
99,0.7763333320617676
100,0.7775577306747437
101,0.7790849804878235
102,0.7802588939666748
103,0.7807692289352417
104,0.7819047570228577
105,0.7830188870429993
106,0.7834891080856323
107,0.7848765254020691
108,0.7865443229675293
109,0.7872727513313293
110,0.7888888716697693
111,0.7892857193946838
112,0.7899705171585083
113,0.7903508543968201
114,0.791304349899292
115,0.7916666865348816
116,0.7917379140853882
117,0.7932203412055969
118,0.7935574054718018
119,0.7950000166893005
120,0.7961432337760925
121,0.797267735004425
122,0.7983739972114563
123,0.7994623780250549
124,0.8005333542823792
125,0.8013227581977844
126,0.8023622035980225
127,0.8033854365348816
128,0.8036175966262817
129,0.804358959197998
130,0.8055979609489441
131,0.8065656423568726
132,0.8080200552940369
133,0.8087064623832703
134,0.8093827366828918
135,0.8098039031028748
136,0.8099756836891174
137,0.8103864789009094
138,0.8112710118293762
139,0.8116666674613953
140,0.8125295639038086
141,0.8138497471809387
142,0.8149183988571167
143,0.8157407641410828
144,0.8160919547080994
145,0.8168949484825134
146,0.817460298538208
147,0.8182432651519775
148,0.818791925907135
149,0.8191111087799072
150,0.8196467757225037
151,0.8199561238288879
152,0.8200435638427734
153,0.8201298713684082
154,0.8208602070808411
155,0.8211538195610046
156,0.8216560482978821
157,0.8227847814559937
158,0.8228511810302734
159,0.8233333230018616
160,0.8244306445121765
161,0.825308620929718
162,0.8253578543663025
163,0.8260162472724915
164,0.8264646530151367
165,0.8265060186386108
166,0.8271456956863403
167,0.8275793790817261
168,0.8282051086425781
169,0.8290196061134338
170,0.8288499116897583
171,0.8294573426246643
172,0.8300577998161316
173,0.8304597735404968
174,0.8302857279777527
175,0.8308712244033813
176,0.8312617540359497
177,0.8318352103233337
178,0.8325884342193604
179,0.8325926065444946
180,0.8333333134651184
181,0.833699643611908
182,0.83442622423172
183,0.8349637389183044
184,0.8354954719543457
185,0.8360214829444885
186,0.8365418910980225
187,0.8372340202331543
188,0.8377425074577332
189,0.8384210467338562
190,0.838568925857544
191,0.8388888835906982
192,0.8392055034637451
193,0.8400343656539917
194,0.8405128121376038
195,0.8408163189888
196,0.8414551615715027
197,0.8419191837310791
198,0.842378556728363
199,0.8426666855812073
200,0.8429518938064575
201,0.842904269695282
202,0.8435139656066895
203,0.8441176414489746
204,0.8443902730941772
205,0.8449838161468506
206,0.8457326889038086
207,0.8461538553237915
208,0.8465709686279297
209,0.846666693687439
210,0.8469194173812866
211,0.8473270535469055
212,0.847730815410614
213,0.8482866287231445
214,0.8483721017837524
215,0.8486111164093018
216,0.8486943244934082
217,0.8487767577171326
218,0.8493150472640991
219,0.8498485088348389
220,0.8502262234687805
221,0.850750744342804
222,0.8514200448989868
223,0.8517857193946838
224,0.8518518805503845
225,0.8523598909378052
226,0.8527165651321411
227,0.8524853587150574
228,0.8528384566307068
229,0.8530434966087341
230,0.8535353541374207
231,0.853735625743866
232,0.8540772795677185
233,0.8541310429573059
234,0.8547517657279968
235,0.8549435138702393
236,0.8549929857254028
237,0.8553221225738525
238,0.8555090427398682
239,0.8558333516120911
240,0.8562932014465332
241,0.8568870425224304
242,0.8570644855499268
243,0.8572404384613037
244,0.8572788834571838
245,0.8575880527496338
246,0.8574898838996887
247,0.8577957153320312
248,0.8582329154014587
249,0.8587999939918518
250,0.8593625426292419
251,0.8595238327980042
252,0.8596838116645813
253,0.8601049780845642
254,0.8606535792350769
255,0.8608072996139526
256,0.8609597682952881
257,0.8612403273582458
258,0.8611325621604919
259,0.8611538410186768
260,0.8615581393241882
261,0.8620865345001221
262,0.8623574376106262
263,0.8628787994384766
264,0.8630188703536987
265,0.8629072904586792
266,0.8627964854240417
267,0.8629353046417236
268,0.8629491925239563
269,0.8634567856788635
270,0.8638376593589783
271,0.8639705777168274
272,0.8644688725471497
273,0.864841878414154
274,0.8646060824394226
275,0.8646135330200195
276,0.8647412657737732
277,0.8649880290031433
278,0.8649940490722656
279,0.8652380704879761
280,0.8655990362167358
281,0.8659574389457703
282,0.8661954998970032
283,0.8666666746139526
284,0.8669005632400513
285,0.867132842540741
286,0.8675957918167114
287,0.8678240776062012
288,0.868050754070282
289,0.8683907985687256
290,0.8683848977088928
291,0.8686072826385498
292,0.8686006665229797
293,0.8689342141151428
294,0.8688135743141174
295,0.8689188957214355
296,0.8692480325698853
297,0.8695749640464783
298,0.8696767091751099
299,0.8700000047683716
300,0.8703211545944214
301,0.870419442653656
302,0.8704070448875427
303,0.8707236647605896
304,0.8707103729248047
305,0.870806097984314
306,0.8710097670555115
307,0.8712121248245239
308,0.8713052868843079
309,0.871397852897644
310,0.8717041611671448
311,0.8720085620880127
312,0.872310996055603
313,0.8725053071975708
314,0.872592568397522
315,0.8727847933769226
316,0.8730809688568115
317,0.8731656074523926
318,0.8733542561531067
319,0.8735416531562805
320,0.8737279176712036
321,0.8740165829658508
322,0.8742002248764038
323,0.8742798566818237
324,0.8744615316390991
325,0.8748466372489929
326,0.8750255107879639
327,0.8752032518386841
328,0.875278651714325
329,0.8755555748939514
330,0.8756294250488281
331,0.8758032321929932
332,0.8758758902549744
333,0.8760479092597961
334,0.8761193752288818
335,0.8761904835700989
336,0.8762611150741577
337,0.8761340975761414
338,0.8763028383255005
339,0.876568615436554
340,0.8767350912094116
341,0.8770955204963684
342,0.8772594928741455
343,0.8773255944252014
344,0.8773912787437439
345,0.8775529861450195
346,0.8777137398719788
347,0.8779693245887756
348,0.8779369592666626
349,0.878000020980835
350,0.8781576156616211
351,0.8784090876579285
352,0.878470242023468
353,0.8785310983657837
354,0.8787793517112732
355,0.8789325952529907
356,0.8791783452033997
357,0.8793296217918396
358,0.879665732383728
359,0.8799074292182922
360,0.8799630403518677
361,0.88020259141922
362,0.8804407715797424
363,0.8804945349693298
364,0.8806392550468445
365,0.8809654116630554
366,0.8811988830566406
367,0.8813405632972717
368,0.881391167640686
369,0.8814414143562317
370,0.881671130657196
371,0.8818996548652649
372,0.8821269273757935
373,0.8823529481887817
374,0.8823999762535095
375,0.882624089717865
376,0.8826702237129211
377,0.8829805850982666
378,0.8830255270004272
379,0.883245587348938
380,0.883552074432373
381,0.883682370185852
382,0.8837249875068665
383,0.8839409947395325
384,0.8841558694839478
385,0.8841968774795532
386,0.8843238353729248
387,0.8842783570289612
388,0.8844901323318481
389,0.8847863078117371
390,0.8848252296447754
391,0.8849489688873291
392,0.8851569294929504
393,0.8851945996284485
394,0.8852320909500122
395,0.8853535056114197
396,0.8854743838310242
397,0.8853433728218079
398,0.8852965831756592
399,0.8855000138282776
400,0.8857855200767517
401,0.8858209252357483
402,0.8860214948654175
403,0.8861386179924011
404,0.8863374590873718
405,0.8865352869033813
406,0.8868140578269958
407,0.8869280815124512
408,0.8868785500526428
409,0.8869918584823608
410,0.8871857523918152
411,0.887135922908783
412,0.8870863318443298
413,0.8871980905532837
414,0.8872289061546326
415,0.8874198794364929
416,0.8874500393867493
417,0.8874003291130066
418,0.887669026851654
419,0.8877778053283691
420,0.8878859877586365
421,0.8879936933517456
422,0.8881796598434448
423,0.8882075548171997
424,0.8883137106895447
425,0.8884193897247314
426,0.8886026740074158
427,0.8885514140129089
428,0.8886557817459106
429,0.8886821866035461
430,0.8887857794761658
431,0.8889660239219666
432,0.8889915347099304
433,0.8891705274581909
434,0.8892720341682434
435,0.8895260095596313
436,0.889549970626831
437,0.8897260427474976
438,0.889977216720581
439,0.8899242281913757
440,0.8899471163749695
441,0.8901206851005554
442,0.8902934789657593
443,0.8903152942657471
444,0.8904868960380554
445,0.8906577229499817
446,0.8908277153968811
447,0.8909226059913635
448,0.8910912871360779
449,0.8913333415985107
450,0.8913525342941284
451,0.8915191888809204
452,0.8914642930030823
453,0.8917033672332764
454,0.8918681144714355
455,0.8919590711593628
456,0.892195463180542
457,0.8922125101089478
458,0.8923747539520264
459,0.892463743686676
460,0.8924078345298767
461,0.8924964070320129
462,0.8927285671234131
463,0.8928160667419434
464,0.892903208732605
465,0.8930615186691284
466,0.8931477665901184
467,0.8933760523796082
468,0.8935323357582092
469,0.8935461044311523
470,0.8934182524681091
471,0.8934321999549866
472,0.8934460878372192
473,0.8933895826339722
474,0.8936140537261963
475,0.8938375115394592
476,0.8939902186393738
477,0.8940027952194214
478,0.8940848708152771
479,0.8940277695655823
480,0.8941094875335693
481,0.8941217064857483
482,0.8942719101905823
483,0.8943526148796082
484,0.8945017457008362
485,0.8946502208709717
486,0.8947296142578125
487,0.8948087692260742
488,0.8948193788528442
489,0.8950340151786804
490,0.8951120376586914
491,0.8952574729919434
492,0.8954023122787476
493,0.8952091932296753
494,0.8952862024307251
495,0.8954300880432129
496,0.8955063819885254
497,0.8954484462738037
498,0.8954575657844543
499,0.8956000208854675
500,0.8958083987236023
501,0.8958831429481506
502,0.8958913087844849
503,0.8960978984832764
504,0.8961716294288635
505,0.8962450623512268
506,0.8963181972503662
507,0.8963910937309265
508,0.8963326811790466
509,0.8964052200317383
510,0.8964122533798218
511,0.8964192867279053
512,0.8963612914085388
513,0.896562933921814
514,0.8967637419700623
515,0.8968992233276367
516,0.8970986604690552
517,0.8970398902893066
518,0.8970456123352051
519,0.8971154093742371
520,0.8971849083900452
521,0.897190272808075
522,0.8972594141960144
523,0.8973918557167053
524,0.897523820400238
525,0.8976552486419678
526,0.8977862000465393
527,0.8978535532951355
528,0.898046612739563
529,0.8980503082275391
530,0.8982422947883606
531,0.8983709216117859
532,0.8985615968704224
533,0.8985642790794373
534,0.8985046744346619
535,0.898569643497467
536,0.8986343741416931
537,0.8987608551979065
538,0.898763120174408
539,0.8987036943435669
540,0.8987677097320557
541,0.8989545106887817
542,0.8991405963897705
543,0.8991421461105347
544,0.8991437554359436
545,0.8993284702301025
546,0.8992687463760376
547,0.8994525671005249
548,0.8995142579078674
549,0.8994545340538025
550,0.8995765447616577
551,0.8996980786323547
552,0.8998794555664062
553,0.8998194932937622
554,0.8999399542808533
555,0.9000599384307861
556,0.9001795053482056
557,0.9001792073249817
558,0.9001789093017578
559,0.9002976417541504
560,0.9004753232002258
561,0.900474488735199
562,0.9004736542701721
563,0.9005910158157349
564,0.9007669687271118
565,0.9009422659873962
566,0.9010581970214844
567,0.9011737108230591
568,0.9012888073921204
569,0.9013450145721436
570,0.9014010429382324
571,0.901456892490387
572,0.901628851890564
573,0.9016259908676147
574,0.9017391204833984
575,0.9017939567565918
576,0.901906430721283
577,0.9019030928611755
578,0.9017846584320068
579,0.9019539952278137
580,0.9021227955818176
581,0.9022336602210999
582,0.9022870063781738
583,0.9023401737213135
584,0.9024501442909241
585,0.9025596976280212
586,0.9026121497154236
587,0.9026077389717102
588,0.9027164578437805
589,0.902881383895874
590,0.9028200507164001
591,0.9029279351234436
592,0.9029229879379272
593,0.9028619527816772
594,0.9029691815376282
595,0.9030760526657104
596,0.9032384157180786
597,0.903232991695404
598,0.9033389091491699
599,0.9033889174461365
600,0.9034386873245239
601,0.9033776521682739
602,0.9034273028373718
603,0.9035320281982422
604,0.9035812616348267
605,0.9036303758621216
606,0.9037891030311584
607,0.9038377404212952
608,0.9038861393928528
609,0.9039890766143799
610,0.9039825201034546
611,0.9040849804878235
612,0.9041870832443237
613,0.9042888283729553
614,0.9043902158737183
615,0.90438312292099
616,0.9044300317764282
617,0.9045307636260986
618,0.9046311378479004
619,0.9046236276626587
620,0.9046698808670044
621,0.9048231244087219
622,0.9048689007759094
623,0.9049679636955261
624,0.9049599766731262
625,0.9051118493080139
626,0.9051036834716797
627,0.9052016735076904
628,0.9052464365959167
629,0.9052910208702087
630,0.9053354263305664
631,0.9053270220756531
632,0.9054765701293945
633,0.905520498752594
634,0.9055643081665039
635,0.9056079387664795
636,0.9056515097618103
637,0.90574711561203
638,0.9058424830436707
639,0.9058853983879089
640,0.9058762192726135
641,0.9059190154075623
642,0.9058579802513123
643,0.9059523940086365
644,0.9060465097427368
645,0.9061403274536133
646,0.9061824083328247
647,0.906275749206543
648,0.906317412853241
649,0.9063589572906494
650,0.9063491821289062
651,0.9063394665718079
652,0.9064828753471375
653,0.9065749049186707
654,0.9066666960716248
655,0.9068089723587036
656,0.9068493247032166
657,0.9067882299423218
658,0.9067779183387756
659,0.9067676663398743
660,0.9068078398704529
661,0.9068982601165771
662,0.9069884419441223
663,0.9069778919219971
664,0.9071177840232849
665,0.9071571826934814
666,0.9071464538574219
667,0.9071856141090393
668,0.9073243737220764
669,0.9074129462242126
670,0.9074515700340271
671,0.9074404835700989
672,0.907478928565979
673,0.9075173139572144
674,0.907654345035553
675,0.9077908992767334
676,0.9078779220581055
677,0.9080137610435486
678,0.908149242401123
679,0.9082353115081787
680,0.9082721471786499
681,0.9083577990531921
682,0.9084919691085815
683,0.908577024936676
684,0.9086617827415466
685,0.9086491465568542
686,0.908733606338501
687,0.9086724519729614
688,0.9088050127029419
689,0.9088888764381409
690,0.9088760018348694
691,0.9089113473892212
692,0.908994734287262
693,0.9090297818183899
694,0.9089688062667847
695,0.9090996384620667
696,0.9091821908950806
697,0.9092168211936951
698,0.90925133228302
699,0.9092381000518799
700,0.9093199968338013
701,0.9093067646026611
702,0.9093883633613586
703,0.9095170497894287
704,0.9095508456230164
705,0.9094901084899902
706,0.9095709323883057
707,0.9096986651420593
708,0.909637987613678
709,0.9097183346748352
710,0.9098452925682068
711,0.9099718928337097
712,0.9100981950759888
713,0.9100840091705322
714,0.9101165533065796
715,0.9101489782333374
716,0.9102742671966553
717,0.9103992581367493
718,0.9104311466217041
719,0.9104166626930237
720,0.9104946851730347
721,0.9105724692344666
722,0.910603940486908
723,0.9106353521347046
724,0.9107126593589783
725,0.910743772983551
726,0.910820722579956
727,0.9108516573905945
728,0.9108824729919434
729,0.9109191298484802
