,model_17
0,0.8240158557891846
1,0.008663177490234375
2,0.007911920547485352
3,0.00762486457824707
4,0.007343769073486328
5,0.0073032379150390625
6,0.004848957061767578
7,0.00492095947265625
8,0.004654884338378906
9,0.004517316818237305
10,0.005070209503173828
11,0.004744052886962891
12,0.004675149917602539
13,0.0052220821380615234
14,0.00481414794921875
15,0.004749774932861328
16,0.0050470829010009766
17,0.005113840103149414
18,0.004743099212646484
19,0.004606962203979492
20,0.005239009857177734
21,0.004653215408325195
22,0.004940032958984375
23,0.004730939865112305
24,0.005115985870361328
25,0.005185127258300781
26,0.005101203918457031
27,0.0051229000091552734
28,0.004737138748168945
29,0.004781007766723633
30,0.004598855972290039
31,0.004576206207275391
32,0.0047719478607177734
33,0.0052852630615234375
34,0.005146980285644531
35,0.005546092987060547
36,0.005125999450683594
37,0.005236148834228516
38,0.005067110061645508
39,0.0058441162109375
40,0.0049207210540771484
41,0.0052568912506103516
42,0.00478672981262207
43,0.004878044128417969
44,0.004761695861816406
45,0.00544285774230957
46,0.005215883255004883
47,0.005281925201416016
48,0.004996776580810547
49,0.004723787307739258
50,0.0045359134674072266
51,0.004801034927368164
52,0.004826068878173828
53,0.004909992218017578
54,0.005052089691162109
55,0.004743099212646484
56,0.005399942398071289
57,0.005176067352294922
58,0.005459785461425781
59,0.005414724349975586
60,0.005259990692138672
61,0.005447864532470703
62,0.005126237869262695
63,0.005334138870239258
64,0.00486302375793457
65,0.0057468414306640625
66,0.005067110061645508
67,0.005093097686767578
68,0.0054531097412109375
69,0.00516510009765625
70,0.004926204681396484
71,0.00501704216003418
72,0.005871772766113281
73,0.005461931228637695
74,0.0056209564208984375
75,0.005663871765136719
76,0.0052640438079833984
77,0.005470991134643555
78,0.005427122116088867
79,0.004892110824584961
80,0.006345272064208984
81,0.006035327911376953
82,0.006540775299072266
83,0.005774974822998047
84,0.0053558349609375
85,0.005255937576293945
86,0.005304098129272461
87,0.005800962448120117
88,0.005667924880981445
89,0.005264759063720703
90,0.00605320930480957
91,0.006552219390869141
92,0.0056781768798828125
93,0.0061550140380859375
94,0.006529092788696289
95,0.005855083465576172
96,0.005762815475463867
97,0.005805015563964844
98,0.006747007369995117
99,0.005951881408691406
100,0.005856037139892578
101,0.006013154983520508
102,0.005978107452392578
103,0.005613088607788086
104,0.005571126937866211
105,0.005771160125732422
106,0.00539708137512207
107,0.005675077438354492
108,0.005795717239379883
109,0.005575895309448242
110,0.005399227142333984
111,0.0056459903717041016
112,0.005239963531494141
113,0.00592803955078125
114,0.005260944366455078
115,0.005011320114135742
116,0.005148887634277344
117,0.005342960357666016
118,0.00543212890625
119,0.005586147308349609
120,0.005726337432861328
121,0.006124019622802734
122,0.005235910415649414
123,0.00497889518737793
124,0.005795955657958984
125,0.006184101104736328
126,0.005785226821899414
127,0.005634784698486328
128,0.005374908447265625
129,0.005859851837158203
130,0.00561833381652832
131,0.006346940994262695
132,0.006772041320800781
133,0.006268978118896484
134,0.006415843963623047
135,0.006720066070556641
136,0.006541013717651367
137,0.006695985794067383
138,0.0061359405517578125
139,0.006716251373291016
140,0.0056760311126708984
141,0.0058858394622802734
142,0.0060689449310302734
143,0.006215095520019531
144,0.006730079650878906
145,0.005346775054931641
146,0.005633115768432617
147,0.005840778350830078
148,0.005869865417480469
149,0.00570988655090332
150,0.005321025848388672
151,0.005430698394775391
152,0.006247043609619141
153,0.0060307979583740234
154,0.005491018295288086
155,0.005274772644042969
156,0.005090236663818359
157,0.005464792251586914
158,0.005112886428833008
159,0.005483150482177734
160,0.005123138427734375
161,0.005175113677978516
162,0.006247997283935547
163,0.005106925964355469
164,0.005806684494018555
165,0.005711078643798828
166,0.005457878112792969
167,0.005872964859008789
168,0.005492210388183594
169,0.0053861141204833984
170,0.005658149719238281
171,0.00520014762878418
172,0.005081892013549805
173,0.005610466003417969
174,0.0054051876068115234
175,0.005883932113647461
176,0.005315065383911133
177,0.0057888031005859375
178,0.006114959716796875
179,0.006284952163696289
180,0.005201816558837891
181,0.006260871887207031
182,0.0063250064849853516
183,0.00575709342956543
184,0.006768703460693359
185,0.005348920822143555
186,0.005304098129272461
187,0.005502939224243164
188,0.005647182464599609
189,0.005467891693115234
190,0.00584721565246582
191,0.005545854568481445
192,0.005299091339111328
193,0.006075143814086914
194,0.006187915802001953
195,0.005470991134643555
196,0.005222797393798828
197,0.005148887634277344
198,0.005218982696533203
199,0.0059490203857421875
200,0.006402730941772461
201,0.005713939666748047
202,0.005895853042602539
203,0.005321979522705078
204,0.005164146423339844
205,0.005652904510498047
206,0.005054950714111328
207,0.005644083023071289
208,0.005255937576293945
209,0.0057489871978759766
210,0.0051310062408447266
211,0.004989147186279297
212,0.004949092864990234
213,0.004909992218017578
214,0.005049943923950195
215,0.005835056304931641
216,0.0051729679107666016
217,0.004906892776489258
218,0.005207061767578125
219,0.006356954574584961
220,0.00566411018371582
221,0.005082130432128906
222,0.005038022994995117
223,0.005178689956665039
224,0.004884958267211914
225,0.0052340030670166016
226,0.0052602291107177734
227,0.0058248043060302734
228,0.005613088607788086
229,0.005293846130371094
230,0.0053119659423828125
231,0.004934072494506836
232,0.005510807037353516
233,0.005201101303100586
234,0.0051648616790771484
235,0.0052869319915771484
236,0.0055921077728271484
237,0.005524158477783203
238,0.005660295486450195
239,0.005610942840576172
240,0.005214214324951172
241,0.0050737857818603516
242,0.00486302375793457
243,0.005085945129394531
244,0.004928112030029297
245,0.006237030029296875
246,0.005535125732421875
247,0.005903005599975586
248,0.005725383758544922
249,0.006300926208496094
250,0.0064449310302734375
251,0.00523686408996582
252,0.005203962326049805
253,0.005267143249511719
254,0.005754947662353516
255,0.005131959915161133
256,0.006361961364746094
257,0.005355119705200195
258,0.005660057067871094
259,0.0054628849029541016
260,0.005278825759887695
261,0.0055768489837646484
262,0.0051250457763671875
263,0.005151987075805664
264,0.005072116851806641
265,0.005836009979248047
266,0.005342006683349609
267,0.005440950393676758
268,0.005940914154052734
269,0.005346059799194336
270,0.0052337646484375
271,0.0049588680267333984
272,0.005040884017944336
273,0.004923105239868164
274,0.005647897720336914
275,0.0059947967529296875
276,0.006104707717895508
277,0.005319118499755859
278,0.006017208099365234
279,0.005661964416503906
280,0.006163835525512695
281,0.006197929382324219
282,0.0058367252349853516
283,0.006227254867553711
284,0.005923032760620117
285,0.005303859710693359
286,0.005156040191650391
287,0.005588054656982422
288,0.005207061767578125
289,0.005311012268066406
290,0.005454063415527344
291,0.005218029022216797
292,0.004960060119628906
293,0.00506591796875
294,0.00494694709777832
295,0.0056459903717041016
296,0.006227970123291016
297,0.006303310394287109
298,0.0065648555755615234
299,0.006576061248779297
300,0.006486177444458008
301,0.006896257400512695
302,0.005849123001098633
303,0.005118846893310547
304,0.005610942840576172
305,0.00536799430847168
306,0.005339145660400391
307,0.005507946014404297
308,0.004997968673706055
309,0.005423307418823242
310,0.005212068557739258
311,0.0050199031829833984
312,0.004981040954589844
313,0.005625009536743164
314,0.005895137786865234
315,0.00588679313659668
316,0.005558013916015625
317,0.005786895751953125
318,0.00602269172668457
319,0.0057070255279541016
320,0.005732059478759766
321,0.0061838626861572266
322,0.0052568912506103516
323,0.005674123764038086
324,0.005038022994995117
325,0.00507807731628418
326,0.005883932113647461
327,0.005229949951171875
328,0.005052804946899414
329,0.005079984664916992
330,0.005697965621948242
331,0.005616903305053711
332,0.0059583187103271484
333,0.006176948547363281
334,0.007024049758911133
335,0.006883859634399414
336,0.00601506233215332
337,0.006837129592895508
338,0.006145000457763672
339,0.005826711654663086
340,0.005984783172607422
341,0.00560307502746582
342,0.0067179203033447266
343,0.005741119384765625
344,0.00529789924621582
345,0.0058231353759765625
346,0.0061190128326416016
347,0.0059850215911865234
348,0.008548736572265625
349,0.0063343048095703125
350,0.006341218948364258
351,0.0057337284088134766
352,0.005839109420776367
353,0.00587010383605957
354,0.0061359405517578125
355,0.0054531097412109375
356,0.0057621002197265625
357,0.005921840667724609
358,0.006798267364501953
359,0.005544900894165039
360,0.005398988723754883
361,0.005274295806884766
362,0.0056629180908203125
363,0.0058002471923828125
364,0.006021022796630859
365,0.005594730377197266
366,0.005457878112792969
367,0.0057947635650634766
368,0.005877017974853516
369,0.006054878234863281
370,0.005960941314697266
371,0.005639314651489258
372,0.00535893440246582
373,0.005145072937011719
374,0.005547046661376953
375,0.0058100223541259766
376,0.005629062652587891
377,0.0051500797271728516
378,0.005164146423339844
379,0.0050508975982666016
380,0.005059242248535156
381,0.005127906799316406
382,0.004975795745849609
383,0.005014181137084961
384,0.005781888961791992
385,0.0051860809326171875
386,0.005728006362915039
387,0.005079030990600586
388,0.005038022994995117
389,0.005403041839599609
390,0.005841970443725586
391,0.005873918533325195
392,0.00516200065612793
393,0.005532026290893555
394,0.0056912899017333984
395,0.006049156188964844
396,0.006529092788696289
397,0.005644798278808594
398,0.00588679313659668
399,0.006072044372558594
400,0.005734920501708984
401,0.005778789520263672
