,model_5
0,0.7243540287017822
1,0.009827136993408203
2,0.008835077285766602
3,0.008917093276977539
4,0.0074460506439208984
5,0.007946014404296875
6,0.00603485107421875
7,0.00592494010925293
8,0.006061077117919922
9,0.005016803741455078
10,0.005460023880004883
11,0.00523686408996582
12,0.005698680877685547
13,0.004909038543701172
14,0.005528926849365234
15,0.0051152706146240234
16,0.005223751068115234
17,0.005092144012451172
18,0.005251169204711914
19,0.006628990173339844
20,0.0054950714111328125
21,0.005491971969604492
22,0.005205869674682617
23,0.005486249923706055
24,0.005992889404296875
25,0.0051190853118896484
26,0.005446910858154297
27,0.005227088928222656
28,0.005274057388305664
29,0.006001949310302734
30,0.0056002140045166016
31,0.005735158920288086
32,0.005090951919555664
33,0.005056858062744141
34,0.005893230438232422
35,0.005494117736816406
36,0.0054779052734375
37,0.005739688873291016
38,0.004800081253051758
39,0.006006002426147461
40,0.005324125289916992
41,0.005537748336791992
42,0.005219221115112305
43,0.005579948425292969
44,0.005716085433959961
45,0.005343914031982422
46,0.005679130554199219
47,0.005685091018676758
48,0.005827903747558594
49,0.005342245101928711
50,0.005164146423339844
51,0.00540614128112793
52,0.005811929702758789
53,0.005023002624511719
54,0.004935741424560547
55,0.00533604621887207
56,0.005318164825439453
57,0.0052988529205322266
58,0.005137205123901367
59,0.005567073822021484
60,0.004828929901123047
61,0.005663871765136719
62,0.00557398796081543
63,0.005553245544433594
64,0.005011796951293945
65,0.004984140396118164
66,0.00499725341796875
67,0.005361318588256836
68,0.00560307502746582
69,0.005194187164306641
70,0.005385875701904297
71,0.00537419319152832
72,0.0053102970123291016
73,0.005316257476806641
74,0.00551605224609375
75,0.005115032196044922
76,0.005105257034301758
77,0.005072116851806641
78,0.004802227020263672
79,0.004848957061767578
80,0.004603147506713867
81,0.005193948745727539
82,0.004889249801635742
83,0.0047490596771240234
84,0.005446910858154297
85,0.004998922348022461
86,0.004831075668334961
87,0.004907131195068359
88,0.006457090377807617
89,0.006206989288330078
90,0.006541013717651367
91,0.009592056274414062
92,0.007069110870361328
93,0.006129026412963867
94,0.005970001220703125
95,0.006126880645751953
96,0.007233858108520508
97,0.006899118423461914
98,0.006577730178833008
99,0.006771087646484375
100,0.006258964538574219
101,0.00619196891784668
102,0.005833148956298828
103,0.0057828426361083984
104,0.007376909255981445
105,0.0087890625
106,0.005712985992431641
107,0.00605010986328125
108,0.005825042724609375
109,0.0058748722076416016
110,0.005588054656982422
111,0.005841970443725586
112,0.0058078765869140625
113,0.0057637691497802734
114,0.005301952362060547
115,0.0056209564208984375
116,0.00622105598449707
117,0.0059549808502197266
118,0.005961894989013672
119,0.005484819412231445
120,0.005730152130126953
121,0.00613713264465332
122,0.006434917449951172
123,0.0059337615966796875
124,0.006012916564941406
125,0.005366086959838867
126,0.00543212890625
127,0.0056531429290771484
128,0.005795955657958984
129,0.00594782829284668
130,0.005952119827270508
131,0.005645751953125
132,0.005464076995849609
133,0.006722211837768555
134,0.005927324295043945
135,0.0058329105377197266
136,0.005853891372680664
137,0.006453037261962891
138,0.0057332515716552734
139,0.005636930465698242
140,0.005654811859130859
141,0.005419015884399414
142,0.005542755126953125
143,0.00524592399597168
144,0.006027936935424805
145,0.0057070255279541016
146,0.006060123443603516
147,0.005558967590332031
148,0.005476713180541992
149,0.005230903625488281
150,0.005311012268066406
151,0.005403041839599609
152,0.005815029144287109
153,0.0053730010986328125
154,0.005400180816650391
155,0.005195140838623047
156,0.0059320926666259766
157,0.005479335784912109
158,0.005816221237182617
159,0.0057048797607421875
160,0.005616903305053711
161,0.00545501708984375
162,0.005018949508666992
163,0.00498509407043457
164,0.00564885139465332
165,0.005444049835205078
166,0.006072044372558594
167,0.005318164825439453
168,0.0053060054779052734
169,0.0054569244384765625
170,0.005375862121582031
171,0.005725860595703125
172,0.0054819583892822266
173,0.0055468082427978516
174,0.005182981491088867
175,0.0052471160888671875
176,0.005088090896606445
177,0.005125761032104492
178,0.0060579776763916016
179,0.006103992462158203
180,0.005300045013427734
181,0.005471944808959961
182,0.00624394416809082
183,0.005361795425415039
184,0.005276918411254883
185,0.005433797836303711
186,0.005290031433105469
187,0.005151987075805664
188,0.006520986557006836
189,0.005430936813354492
190,0.005193948745727539
191,0.005522966384887695
192,0.0053632259368896484
193,0.006656169891357422
194,0.0073850154876708984
195,0.006240129470825195
196,0.006579160690307617
197,0.006757020950317383
198,0.006459712982177734
199,0.0069658756256103516
200,0.006864786148071289
201,0.005791902542114258
202,0.0061719417572021484
203,0.006051063537597656
204,0.006033182144165039
205,0.005677938461303711
206,0.0058438777923583984
207,0.00658416748046875
