,model_3
0,0.8195159435272217
1,0.008361339569091797
2,0.007850885391235352
3,0.008093118667602539
4,0.006782054901123047
5,0.007917165756225586
6,0.005487918853759766
7,0.006114959716796875
8,0.005385875701904297
9,0.00481104850769043
10,0.004923820495605469
11,0.00518488883972168
12,0.0050661563873291016
13,0.005587100982666016
14,0.0051996707916259766
15,0.005689859390258789
16,0.004943132400512695
17,0.00506591796875
18,0.005114316940307617
19,0.005614042282104492
20,0.005720853805541992
21,0.0052051544189453125
22,0.005399942398071289
23,0.005702972412109375
24,0.005546092987060547
25,0.0052890777587890625
26,0.005705833435058594
27,0.005764007568359375
28,0.00523686408996582
29,0.0053980350494384766
30,0.0057888031005859375
31,0.0053708553314208984
32,0.005339860916137695
33,0.005636930465698242
34,0.005362987518310547
35,0.005017995834350586
36,0.004797220230102539
37,0.005703926086425781
38,0.004984140396118164
39,0.004876136779785156
40,0.004868745803833008
41,0.0048999786376953125
42,0.0052831172943115234
43,0.005315065383911133
44,0.0052642822265625
45,0.00597691535949707
46,0.005676984786987305
47,0.005298137664794922
48,0.005913734436035156
49,0.005579710006713867
50,0.00518798828125
51,0.0055370330810546875
52,0.005279064178466797
53,0.004971981048583984
54,0.005331993103027344
55,0.005614042282104492
56,0.005882978439331055
57,0.005433082580566406
58,0.0052831172943115234
59,0.005593776702880859
60,0.005454063415527344
61,0.005215167999267578
62,0.005155086517333984
63,0.005308866500854492
64,0.005423069000244141
65,0.005389213562011719
66,0.005341053009033203
67,0.005972862243652344
68,0.00548100471496582
69,0.005303144454956055
70,0.008206844329833984
71,0.006928920745849609
72,0.005425930023193359
73,0.00552678108215332
74,0.005918264389038086
75,0.005441904067993164
76,0.005151033401489258
77,0.004994630813598633
78,0.005743741989135742
79,0.006018161773681641
80,0.00678706169128418
81,0.006304025650024414
82,0.00590205192565918
83,0.006044864654541016
84,0.0054912567138671875
85,0.005200862884521484
86,0.005733013153076172
87,0.005445957183837891
88,0.005277872085571289
89,0.005513906478881836
90,0.005829811096191406
91,0.005621910095214844
92,0.005091190338134766
93,0.006041049957275391
94,0.005680084228515625
95,0.00577092170715332
96,0.005807161331176758
97,0.00571894645690918
98,0.005801200866699219
99,0.0053937435150146484
100,0.005362987518310547
101,0.005300998687744141
102,0.005669116973876953
103,0.005437135696411133
104,0.005248069763183594
105,0.005436897277832031
106,0.0052928924560546875
107,0.0057239532470703125
108,0.005517005920410156
109,0.005594730377197266
110,0.005820751190185547
111,0.005379199981689453
112,0.0058901309967041016
113,0.005831718444824219
114,0.0062410831451416016
115,0.005493640899658203
116,0.005905866622924805
117,0.005254983901977539
118,0.005573749542236328
119,0.0062787532806396484
120,0.006006002426147461
121,0.006028890609741211
122,0.005682229995727539
123,0.005609989166259766
124,0.0061109066009521484
125,0.005754232406616211
126,0.005549907684326172
127,0.005423069000244141
128,0.005435943603515625
129,0.005666017532348633
130,0.005425930023193359
131,0.0058710575103759766
132,0.006094217300415039
133,0.005610942840576172
134,0.005440950393676758
135,0.00541996955871582
136,0.005079984664916992
137,0.00503993034362793
138,0.00560307502746582
139,0.006042003631591797
140,0.0066950321197509766
141,0.007224082946777344
142,0.00657200813293457
143,0.006676912307739258
144,0.005572795867919922
145,0.00630497932434082
146,0.0061321258544921875
147,0.005909919738769531
148,0.0055370330810546875
149,0.006162166595458984
150,0.006033897399902344
151,0.005373954772949219
152,0.006003856658935547
153,0.0062558650970458984
154,0.005712747573852539
155,0.005309104919433594
156,0.005548954010009766
157,0.005676984786987305
158,0.0064089298248291016
159,0.005992889404296875
160,0.0058939456939697266
161,0.006006002426147461
162,0.00605320930480957
163,0.005907297134399414
164,0.005985736846923828
165,0.006112098693847656
166,0.0057680606842041016
167,0.005315065383911133
168,0.005491971969604492
169,0.00561213493347168
170,0.005955934524536133
171,0.005411863327026367
172,0.00550389289855957
173,0.005677223205566406
174,0.005239009857177734
175,0.00551295280456543
176,0.006588935852050781
177,0.006216287612915039
178,0.005850791931152344
179,0.00574803352355957
180,0.005731821060180664
181,0.00602412223815918
182,0.006999015808105469
183,0.006185293197631836
184,0.005563259124755859
185,0.005654096603393555
186,0.005945920944213867
187,0.006112575531005859
188,0.00590205192565918
189,0.0058879852294921875
190,0.005599021911621094
191,0.005795001983642578
192,0.0060520172119140625
193,0.005185127258300781
194,0.0054857730865478516
195,0.005552768707275391
196,0.005090951919555664
197,0.005480051040649414
198,0.005542278289794922
199,0.006516933441162109
200,0.006207942962646484
201,0.006628990173339844
202,0.005650043487548828
203,0.006186008453369141
204,0.005980253219604492
205,0.0067899227142333984
206,0.006706953048706055
207,0.006058931350708008
208,0.006777048110961914
209,0.006129026412963867
210,0.005991220474243164
211,0.0065610408782958984
212,0.00563502311706543
213,0.005731105804443359
214,0.005956888198852539
215,0.00616765022277832
216,0.006187915802001953
217,0.005634784698486328
218,0.006206035614013672
219,0.006394863128662109
220,0.006055116653442383
221,0.005590677261352539
222,0.005651950836181641
223,0.006012916564941406
224,0.006476163864135742
225,0.00608515739440918
226,0.006094932556152344
227,0.00543212890625
228,0.0055501461029052734
229,0.006210803985595703
230,0.006418943405151367
231,0.0057179927825927734
232,0.00597691535949707
233,0.00577998161315918
234,0.005836009979248047
235,0.005632877349853516
236,0.0060520172119140625
237,0.006468057632446289
238,0.005880117416381836
239,0.0054149627685546875
240,0.006728410720825195
241,0.005834102630615234
242,0.006224870681762695
243,0.005572080612182617
244,0.005491971969604492
245,0.005882978439331055
246,0.005331754684448242
247,0.005403995513916016
248,0.005585908889770508
249,0.005464076995849609
250,0.005339860916137695
251,0.005174875259399414
252,0.005075216293334961
253,0.005686044692993164
254,0.005883932113647461
255,0.0059719085693359375
256,0.005868196487426758
257,0.005627155303955078
258,0.005369901657104492
259,0.005190849304199219
260,0.0054552555084228516
261,0.005594015121459961
262,0.00553584098815918
263,0.005090951919555664
264,0.005199909210205078
265,0.005518913269042969
266,0.006034135818481445
267,0.0057489871978759766
268,0.005264997482299805
269,0.005193948745727539
270,0.0054552555084228516
271,0.00526881217956543
272,0.005348920822143555
273,0.005414009094238281
274,0.005387783050537109
275,0.005297183990478516
276,0.005674600601196289
277,0.005589008331298828
278,0.006163835525512695
279,0.005579948425292969
280,0.00577998161315918
281,0.00545501708984375
282,0.005754947662353516
283,0.0061681270599365234
284,0.00604701042175293
285,0.005574941635131836
286,0.0056879520416259766
287,0.005585908889770508
288,0.005867719650268555
289,0.0057337284088134766
290,0.005715847015380859
291,0.005445003509521484
292,0.005557060241699219
293,0.005719661712646484
294,0.005610942840576172
295,0.005515098571777344
296,0.005300045013427734
297,0.005597829818725586
298,0.0052700042724609375
299,0.005365848541259766
300,0.0055789947509765625
301,0.0053386688232421875
302,0.005805015563964844
303,0.005471944808959961
304,0.005555152893066406
305,0.0054590702056884766
306,0.005843162536621094
307,0.00599980354309082
308,0.0054378509521484375
309,0.005753993988037109
310,0.005558967590332031
311,0.005759000778198242
312,0.006053924560546875
313,0.00548243522644043
314,0.00586700439453125
315,0.006777286529541016
316,0.006486177444458008
317,0.006368160247802734
318,0.005712985992431641
319,0.0057790279388427734
320,0.0057621002197265625
321,0.005341053009033203
322,0.005588054656982422
323,0.006006002426147461
324,0.006093740463256836
325,0.00560307502746582
326,0.005377054214477539
327,0.0054171085357666016
328,0.005461931228637695
329,0.005811929702758789
330,0.00563812255859375
331,0.005879640579223633
332,0.0053730010986328125
333,0.0054399967193603516
