,model_15
0,0.23333333432674408
1,0.21666666865348816
2,0.2222222238779068
3,0.21666666865348816
4,0.2199999988079071
5,0.23333333432674408
6,0.2571428716182709
7,0.27916666865348816
8,0.30000001192092896
9,0.33666667342185974
10,0.3696969747543335
11,0.3722222149372101
12,0.38461539149284363
13,0.3976190388202667
14,0.4266666769981384
15,0.4416666626930237
16,0.45490196347236633
17,0.46296295523643494
18,0.4736842215061188
19,0.48500001430511475
20,0.5031746029853821
21,0.5181818008422852
22,0.5260869860649109
23,0.5388888716697693
24,0.54666668176651
25,0.557692289352417
26,0.5641975402832031
27,0.5690476298332214
28,0.571264386177063
29,0.5777778029441833
30,0.5827956795692444
31,0.590624988079071
32,0.5959596037864685
33,0.6009804010391235
34,0.6057142615318298
35,0.6092592477798462
36,0.6135135293006897
37,0.6175438761711121
38,0.6247863173484802
39,0.6291666626930237
40,0.637398362159729
41,0.6380952596664429
42,0.6410852670669556
43,0.6446969509124756
44,0.6503703594207764
45,0.6557971239089966
46,0.6588652729988098
47,0.6625000238418579
48,0.6687074899673462
49,0.6713333129882812
50,0.6751633882522583
51,0.6769230961799622
52,0.6805031299591064
53,0.6833333373069763
54,0.6842424273490906
55,0.6851190328598022
56,0.686549723148346
57,0.6873562932014465
58,0.6909604668617249
59,0.6933333277702332
60,0.6972677707672119
61,0.7010752558708191
62,0.7021164298057556
63,0.703125
64,0.7066666483879089
65,0.7090908885002136
66,0.7109452486038208
67,0.7122548818588257
68,0.7154589295387268
69,0.7180952429771423
70,0.720187783241272
71,0.7231481671333313
72,0.725570797920227
73,0.7270269989967346
74,0.7293333411216736
75,0.7320175170898438
76,0.7346320152282715
77,0.7363247871398926
78,0.7388185858726501
79,0.7404166460037231
80,0.7415637969970703
81,0.7430894374847412
82,0.7449799180030823
83,0.7460317611694336
84,0.7474510073661804
85,0.75
86,0.7501915693283081
87,0.7515151500701904
88,0.7524344325065613
89,0.754444420337677
90,0.7556776404380798
91,0.7568840384483337
92,0.7562723755836487
93,0.7585106492042542
94,0.7589473724365234
95,0.7604166865348816
96,0.7618556618690491
97,0.7636054158210754
98,0.7649831771850586
99,0.7670000195503235
100,0.7676567435264587
101,0.7679738402366638
102,0.7686083912849426
103,0.7689102292060852
104,0.7698412537574768
105,0.7707546949386597
106,0.7716510891914368
107,0.7719135880470276
108,0.7724770903587341
109,0.7739393711090088
110,0.7750750780105591
111,0.776190459728241
112,0.777876079082489
113,0.7786549925804138
114,0.7791304588317871
115,0.7804597616195679
116,0.7806267738342285
117,0.7813559174537659
118,0.7820728421211243
119,0.7830555438995361
120,0.7845730185508728
121,0.7852458953857422
122,0.7861788868904114
123,0.7862903475761414
124,0.7871999740600586
125,0.7886243462562561
126,0.7895013093948364
127,0.7911458611488342
128,0.7925064563751221
129,0.7935897707939148
130,0.7949109673500061
131,0.794949471950531
132,0.7962406277656555
133,0.7977612018585205
134,0.7980247139930725
135,0.7990196347236633
136,0.8004866242408752
137,0.8012077212333679
138,0.8023980855941772
139,0.8038095235824585
140,0.8047281503677368
141,0.8058685660362244
142,0.8067598938941956
143,0.8071759343147278
144,0.8078160881996155
145,0.8084474802017212
146,0.8088435530662537
147,0.8094594478607178
148,0.8105145692825317
149,0.8108888864517212
150,0.8114790320396423
151,0.8118420839309692
152,0.8122004270553589
153,0.812554121017456
154,0.8131182789802551
155,0.8132478594779968
156,0.8133757710456848
157,0.8137130737304688
158,0.8140461444854736
159,0.8139583468437195
160,0.8142856955528259
161,0.8146090507507324
162,0.8145194053649902
163,0.8148373961448669
164,0.8155555725097656
165,0.8162650465965271
166,0.8161676526069641
167,0.8164682388305664
168,0.8171597719192505
169,0.8178431391716003
170,0.8187134265899658
171,0.8193798661231995
172,0.8200385570526123
173,0.8204981088638306
174,0.8209523558616638
175,0.8217803239822388
176,0.8227871656417847
177,0.823782742023468
178,0.8242085576057434
179,0.824999988079071
180,0.8257827162742615
181,0.8263736367225647
182,0.8267759680747986
183,0.8275362253189087
184,0.8279279470443726
185,0.8286738395690918
186,0.8292335271835327
187,0.8292553424835205
188,0.8296296000480652
189,0.8299999833106995
190,0.8305410146713257
191,0.831250011920929
192,0.8314335346221924
193,0.8317869305610657
194,0.8321367502212524
195,0.8326530456542969
196,0.8329949378967285
197,0.8331649899482727
198,0.8333333134651184
199,0.8338333368301392
200,0.8346600532531738
201,0.8353135585784912
202,0.835303783416748
203,0.8354575037956238
204,0.8359349370002747
205,0.8359223008155823
206,0.8359098434448242
207,0.8363782167434692
208,0.8366826176643372
209,0.8366666436195374
210,0.8372827768325806
211,0.8372641801834106
212,0.837715208530426
213,0.8383177518844604
214,0.8387596607208252
215,0.8390432000160217
216,0.8394777178764343
217,0.839908242225647
218,0.8403348326683044
219,0.8410605788230896
220,0.8414781093597412
221,0.8415915966033936
222,0.841554582118988
223,0.8422619104385376
224,0.8426666855812073
225,0.8432153463363647
226,0.8436123132705688
227,0.844005823135376
